id_chamada;data;agente;tipo_solicitacao;atendido;resolvido;duracao_conversa;indice_satisfacao;tempo_espera
ID4427;2015-03-20 10:19:12;Joe;RegistroSinistro;S;S;;BOM;
ID4428;2015-03-20 10:19:12;Becky;Sugestao;S;S;00:02:55.821;BOM;36,6
ID4429;2015-03-20 10:42:14;Diane;Informacao;N;N;00:05:27.045;;
ID4430;2015-03-20 10:42:14;Martha;Cotacao;S;S;;BOM;
ID4431;2015-03-20 11:12:29;Dan;Sugestao;N;N;00:00:34.578;;
ID4432;2015-03-20 11:12:29;Diane;RegistroSinistro;S;S;00:03:00.476;RUIM;770
ID4433;2015-03-20 11:25:26;Martha;Cotacao;S;S;00:00:36.193;BOM;21,5
ID4434;2015-03-20 11:25:26;Becky;Cotacao;S;S;00:03:58.681;BOM;
ID4435;2015-03-20 11:47:02;Becky;Reclamacao;S;S;00:01:24.615;RUIM;1140
ID4436;2015-03-20 11:47:02;Greg;RegistroSinistro;S;S;00:01:04.001;RUIM;870
ID4437;2015-03-20 11:55:41;Becky;Informacao;N;N;00:03:41.935;;
ID4438;2015-03-20 11:55:41;Diane;Informacao;N;N;00:01:49.750;;
ID4439;2015-03-20 12:12:58;Jim;Cotacao;S;S;00:04:24.376;BOM;
ID4440;2015-03-20 12:12:58;Diane;Informacao;S;S;00:02:08.734;BOM;29,5
ID4441;2015-03-20 12:24:29;Jim;RegistroSinistro;N;N;00:04:18.830;;
ID4442;2015-03-20 12:24:29;Stewart;Reclamacao;S;S;00:06:21.101;RUIM;1740
ID4443;2015-03-20 13:07:41;Becky;Cotacao;S;S;00:03:55.335;BOM;14,5
ID4444;2015-03-20 13:07:41;Diane;Cotacao;S;S;00:04:31.759;BOM;
ID4445;2015-03-20 13:12:00;Greg;RegistroSinistro;S;S;;RUIM;
ID4446;2015-03-20 13:12:00;Stewart;Informacao;S;N;;BOM;
ID4447;2015-03-20 13:42:14;Diane;Informacao;S;S;00:05:32.807;RUIM;300
ID4448;2015-03-20 13:42:14;Diane;Reclamacao;S;S;;RUIM;
ID4449;2015-03-20 13:46:34;Joe;Informacao;S;N;00:05:09.704;RUIM;390
ID4450;2015-03-20 13:46:34;Dan;Informacao;S;S;;RUIM;
ID4451;2015-03-20 14:26:53;Greg;Reclamacao;S;S;00:04:26.567;BOM;
ID4452;2015-03-20 14:26:53;Becky;RegistroSinistro;S;S;00:03:05.782;RUIM;1140
ID4453;2015-03-20 15:23:02;Diane;Sugestao;N;N;00:04:17.461;;
ID4454;2015-03-20 15:23:02;Joe;Cotacao;N;N;;;
ID4455;2015-03-20 15:41:46;Stewart;Informacao;S;S;;BOM;
ID4456;2015-03-20 15:41:46;Greg;RegistroSinistro;S;S;00:01:32.180;RUIM;420
ID4457;2015-03-20 15:43:12;Martha;Reclamacao;S;S;;RUIM;
ID4458;2015-03-20 15:43:12;Becky;Cotacao;N;N;00:02:05.319;;
ID4459;2015-03-20 15:43:12;Dan;Sugestao;S;S;00:00:35.909;RUIM;1200
ID4460;2015-03-20 15:43:12;Greg;Informacao;S;S;00:06:45.920;BOM;
ID4461;2015-03-20 15:44:38;Martha;Sugestao;S;S;00:03:27.874;BOM;36
ID4462;2015-03-20 15:44:38;Joe;Sugestao;N;N;00:02:29.427;;
ID4463;2015-03-20 15:56:10;Jim;Cotacao;S;S;;BOM;
ID4464;2015-03-20 15:56:10;Martha;Informacao;S;S;;BOM;
ID4465;2015-03-20 16:06:14;Becky;RegistroSinistro;S;S;00:02:25.463;BOM;55,8
ID4466;2015-03-20 16:06:14;Diane;Cotacao;S;S;00:05:31.901;BOM;14,5
ID4467;2015-03-20 16:50:53;Martha;RegistroSinistro;N;N;00:02:47.799;;
ID4468;2015-03-20 16:50:53;Martha;RegistroSinistro;S;S;;BOM;
ID4469;2015-03-20 17:32:38;Diane;RegistroSinistro;S;S;00:06:45.558;RUIM;1480
ID4470;2015-03-20 17:32:38;Greg;Informacao;S;S;;BOM;
ID4471;2015-03-20 17:44:10;Martha;RegistroSinistro;N;N;00:05:50.633;;
ID4472;2015-03-20 17:44:10;Greg;Reclamacao;S;S;00:04:25.590;RUIM;190
ID4473;2015-03-20 17:57:07;Stewart;Cotacao;S;S;;RUIM;
ID4474;2015-03-20 17:57:07;Martha;Sugestao;S;S;00:06:11.624;BOM;47,4
ID4475;2015-03-20 17:58:34;Diane;RegistroSinistro;S;N;;BOM;
ID4476;2015-03-20 17:58:34;Stewart;Sugestao;S;S;00:01:33.520;RUIM;600
ID4477;2015-03-21 09:01:26;Jim;Informacao;S;S;;RUIM;
ID4478;2015-03-21 09:01:26;Diane;Reclamacao;N;N;00:05:47.159;;
ID4479;2015-03-21 09:04:19;Dan;Informacao;S;S;00:06:52.739;RUIM;940
ID4480;2015-03-21 09:04:19;Stewart;RegistroSinistro;S;S;00:00:47.197;BOM;
ID4481;2015-03-21 09:27:22;Diane;Cotacao;S;S;00:05:56.652;BOM;12,6
ID4482;2015-03-21 09:27:22;Jim;Sugestao;S;S;00:05:46.414;BOM;
ID4483;2015-03-21 10:01:55;Greg;Cotacao;S;S;00:03:02.755;BOM;
ID4484;2015-03-21 10:01:55;Stewart;Informacao;S;S;00:05:48.360;BOM;46,5
ID4485;2015-03-21 10:35:02;Greg;Reclamacao;S;S;00:03:06.588;RUIM;1140
ID4486;2015-03-21 10:35:02;Diane;RegistroSinistro;S;S;00:01:01.843;RUIM;110
ID4487;2015-03-21 10:43:41;Diane;Cotacao;S;S;00:05:14.353;BOM;
ID4488;2015-03-21 10:43:41;Greg;Informacao;N;N;;;
ID4489;2015-03-21 11:09:36;Becky;Sugestao;S;S;;BOM;
ID4490;2015-03-21 11:09:36;Greg;Sugestao;S;S;00:05:27.058;BOM;
ID4491;2015-03-21 11:31:12;Dan;Sugestao;N;N;00:02:45.754;;
ID4492;2015-03-21 11:31:12;Becky;RegistroSinistro;S;S;00:01:45.651;RUIM;220
ID4493;2015-03-21 11:47:02;Becky;Informacao;S;S;00:02:49.551;RUIM;1580
ID4494;2015-03-21 11:47:02;Stewart;Cotacao;S;S;00:01:18.472;BOM;
ID4495;2015-03-21 11:55:41;Becky;Cotacao;S;S;00:05:50.428;BOM;37,8
ID4496;2015-03-21 11:55:41;Greg;Cotacao;N;N;00:06:46.152;;
ID4497;2015-03-21 12:00:00;Diane;Sugestao;N;N;00:04:09.804;;
ID4498;2015-03-21 12:00:00;Diane;Cotacao;N;N;;;
ID4499;2015-03-21 12:18:43;Martha;RegistroSinistro;S;S;00:00:40.522;RUIM;1170
ID4500;2015-03-21 12:18:43;Joe;Reclamacao;N;N;00:06:53.138;;
ID4501;2015-03-21 12:53:17;Stewart;Sugestao;N;N;00:01:00.553;;
ID4502;2015-03-21 12:53:17;Diane;RegistroSinistro;S;S;00:06:50.813;RUIM;1260
ID4503;2015-03-21 12:53:17;Diane;Sugestao;S;S;00:02:48.419;BOM;
ID4504;2015-03-21 12:53:17;Diane;Cotacao;S;S;00:06:02.707;BOM;
ID4505;2015-03-21 13:09:07;Dan;Sugestao;S;S;00:05:50.419;BOM;
ID4506;2015-03-21 13:09:07;Martha;RegistroSinistro;S;S;00:03:15.769;BOM;13,8
ID4507;2015-03-21 13:30:43;Dan;Informacao;S;S;00:05:08.784;BOM;25,5
ID4508;2015-03-21 13:30:43;Becky;RegistroSinistro;S;S;00:05:08.774;BOM;
ID4509;2015-03-21 13:49:26;Stewart;Sugestao;N;N;00:05:13.789;;
ID4510;2015-03-21 13:49:26;Diane;Reclamacao;N;N;00:05:40.965;;
ID4511;2015-03-21 14:12:29;Diane;RegistroSinistro;S;S;;RUIM;
ID4512;2015-03-21 14:12:29;Becky;Informacao;S;S;00:04:43.087;BOM;
ID4513;2015-03-21 14:16:48;Diane;Reclamacao;S;S;00:05:38.994;RUIM;1080
ID4514;2015-03-21 14:16:48;Stewart;Informacao;S;S;00:04:13.178;RUIM;1860
ID4516;2015-03-21 14:22:34;Greg;Cotacao;S;S;00:02:00.947;BOM;34,8
ID4517;2015-03-21 14:29:46;Greg;Reclamacao;S;S;00:05:48.574;RUIM;2400
ID4518;2015-03-21 14:29:46;Jim;RegistroSinistro;S;S;;RUIM;
ID4519;2015-03-21 14:36:58;Jim;Sugestao;S;N;;BOM;
ID4520;2015-03-21 14:36:58;Greg;Sugestao;S;S;00:02:49.020;BOM;
ID4521;2015-03-21 15:12:58;Stewart;Reclamacao;S;S;00:01:23.452;RUIM;560
ID4522;2015-03-21 15:12:58;Joe;Cotacao;S;S;00:01:08.644;BOM;
ID4523;2015-03-21 15:15:50;Martha;Informacao;S;S;00:06:01.739;RUIM;1580
ID4524;2015-03-21 15:15:50;Diane;Sugestao;S;N;00:06:21.167;BOM;31,8
ID4525;2015-03-21 15:24:29;Diane;Informacao;S;N;00:00:47.967;BOM;73,2
ID4526;2015-03-21 15:24:29;Joe;RegistroSinistro;S;S;;BOM;
ID4527;2015-03-21 16:06:14;Dan;Sugestao;S;S;00:02:27.854;BOM;49,8
ID4528;2015-03-21 16:06:14;Joe;Cotacao;S;S;;BOM;
ID4529;2015-03-21 16:12:00;Greg;Cotacao;N;N;;;
ID4530;2015-03-21 16:12:00;Becky;RegistroSinistro;S;S;00:00:41.643;BOM;
ID4531;2015-03-21 16:52:19;Jim;Reclamacao;S;S;00:01:55.941;BOM;
ID4532;2015-03-21 16:52:19;Greg;Cotacao;S;S;;BOM;
ID4533;2015-03-21 17:26:53;Becky;Reclamacao;N;N;00:06:34.600;;
ID4534;2015-03-21 17:26:53;Stewart;Sugestao;S;N;00:01:53.907;RUIM;130
ID4535;2015-03-21 17:32:38;Dan;Informacao;S;S;;BOM;
ID4536;2015-03-21 17:32:38;Becky;Sugestao;N;N;00:04:30.035;;
ID4537;2015-03-21 17:42:43;Stewart;Informacao;S;S;00:01:58.773;BOM;24,5
ID4538;2015-03-21 17:42:43;Stewart;RegistroSinistro;S;S;00:01:16.767;BOM;
ID4539;2015-03-22 09:44:38;Diane;Sugestao;N;N;00:04:03.267;;
ID4540;2015-03-22 09:44:38;Greg;Sugestao;S;S;00:04:50.159;BOM;
ID4541;2015-03-22 09:46:05;Diane;RegistroSinistro;S;S;00:03:05.322;RUIM;1220
ID4542;2015-03-22 09:46:05;Stewart;Informacao;S;S;;BOM;
ID4543;2015-03-22 10:03:22;Dan;RegistroSinistro;S;S;;RUIM;
ID4544;2015-03-22 10:03:22;Diane;Informacao;N;N;00:03:08.031;;
ID4545;2015-03-22 10:07:41;Greg;Informacao;S;N;00:05:12.190;BOM;8
ID4546;2015-03-22 10:07:41;Martha;Informacao;S;S;;BOM;
ID4547;2015-03-22 10:14:53;Jim;Reclamacao;S;N;00:05:12.117;BOM;33,6
ID4548;2015-03-22 10:14:53;Stewart;Cotacao;S;S;00:05:29.562;BOM;
ID4549;2015-03-22 11:19:41;Joe;Informacao;S;N;00:03:53.129;RUIM;920
ID4550;2015-03-22 11:19:41;Jim;Sugestao;S;S;;BOM;
ID4551;2015-03-22 12:00:00;Joe;Reclamacao;S;S;00:00:57.812;RUIM;670
ID4552;2015-03-22 12:00:00;Martha;RegistroSinistro;S;S;00:06:15.096;BOM;
ID4553;2015-03-22 12:05:46;Jim;Informacao;S;S;00:00:36.073;BOM;21
ID4554;2015-03-22 12:05:46;Jim;Cotacao;S;S;00:05:25.929;RUIM;440
ID4555;2015-03-22 12:07:12;Jim;Reclamacao;S;S;00:02:41.591;BOM;39
ID4556;2015-03-22 12:07:12;Jim;Cotacao;N;N;00:03:29.199;;
ID4557;2015-03-22 12:46:05;Martha;Cotacao;S;S;00:04:12.887;RUIM;780
ID4558;2015-03-22 12:46:05;Becky;RegistroSinistro;S;S;00:00:41;BOM;67,8
ID4559;2015-03-22 13:26:24;Diane;Reclamacao;N;N;00:06:33.507;;
ID4560;2015-03-22 13:26:24;Dan;Cotacao;S;S;00:02:39.423;BOM;
ID4561;2015-03-22 13:27:50;Becky;Informacao;S;S;;BOM;
ID4562;2015-03-22 13:27:50;Jim;Cotacao;S;S;;BOM;
ID4563;2015-03-22 13:32:10;Diane;Informacao;N;N;00:06:13.429;;
ID4564;2015-03-22 13:32:10;Diane;RegistroSinistro;N;N;00:02:13.872;;
ID4565;2015-03-22 13:43:41;Stewart;Cotacao;S;S;00:02:40.803;BOM;
ID4566;2015-03-22 13:43:41;Joe;Cotacao;S;S;00:03:34.498;BOM;
ID4567;2015-03-22 14:13:55;Diane;Sugestao;S;S;00:05:25.047;BOM;
ID4568;2015-03-22 14:13:55;Becky;Cotacao;S;S;00:00:35.814;RUIM;190
ID4569;2015-03-22 14:48:29;Dan;Informacao;S;S;00:05:31.045;RUIM;1480
ID4570;2015-03-22 14:48:29;Joe;Reclamacao;S;S;00:04:41.103;BOM;66,6
ID4571;2015-03-22 14:51:22;Becky;Cotacao;N;N;00:05:11.544;;
ID4572;2015-03-22 14:51:22;Diane;Informacao;N;N;00:03:51.464;;
ID4573;2015-03-22 15:25:55;Joe;RegistroSinistro;S;S;00:05:31.600;BOM;
ID4574;2015-03-22 15:25:55;Greg;Cotacao;S;S;00:06:55.557;BOM;45
ID4575;2015-03-22 15:41:46;Martha;Informacao;S;S;00:05:10.556;BOM;64,2
ID4576;2015-03-22 15:41:46;Dan;Informacao;S;N;;RUIM;
ID4577;2015-03-22 16:03:22;Martha;RegistroSinistro;S;S;;RUIM;
ID4578;2015-03-22 16:03:22;Dan;Cotacao;S;S;00:06:02.107;BOM;
ID4579;2015-03-22 16:06:14;Joe;Reclamacao;S;S;;BOM;
ID4580;2015-03-22 16:06:14;Stewart;Reclamacao;S;N;00:02:15.119;BOM;
ID4581;2015-03-22 16:24:58;Stewart;RegistroSinistro;S;S;00:06:30.163;RUIM;1100
ID4582;2015-03-22 16:24:58;Jim;Cotacao;S;S;00:04:45.278;RUIM;1620
ID4583;2015-03-22 16:29:17;Stewart;Reclamacao;S;N;;BOM;
ID4584;2015-03-22 16:29:17;Becky;Cotacao;S;S;00:04:56.060;BOM;61,8
ID4585;2015-03-22 16:49:26;Greg;Informacao;N;N;00:02:18.152;;
ID4586;2015-03-22 16:49:26;Greg;Sugestao;S;S;00:06:36.350;RUIM;2080
ID4587;2015-03-22 17:39:50;Dan;Reclamacao;S;S;;RUIM;
ID4588;2015-03-22 17:39:50;Dan;Sugestao;N;N;00:04:32.696;;
ID4589;2015-03-22 17:48:29;Martha;Cotacao;S;S;00:05:20.687;RUIM;1700
ID4590;2015-03-22 17:48:29;Joe;Reclamacao;S;S;00:02:36.649;BOM;19,8
ID4591;2015-03-22 17:58:34;Becky;Reclamacao;S;S;00:02:37.025;BOM;70,8
ID4592;2015-03-22 17:58:34;Jim;Cotacao;S;S;00:01:09.442;BOM;9
ID4593;2015-03-23 09:18:43;Martha;Sugestao;S;S;00:00:37.251;BOM;35,5
ID4594;2015-03-23 09:18:43;Martha;RegistroSinistro;S;S;00:03:17.414;RUIM;760
ID4595;2015-03-23 09:47:31;Becky;Reclamacao;S;S;;BOM;
ID4596;2015-03-23 09:47:31;Dan;Cotacao;S;S;00:02:35.605;BOM;6
ID4597;2015-03-23 11:22:34;Dan;Cotacao;S;S;00:04:43.083;RUIM;1300
ID4598;2015-03-23 11:22:34;Joe;Cotacao;S;S;00:04:57.087;BOM;34,8
ID4599;2015-03-23 11:45:36;Joe;RegistroSinistro;S;S;00:00:42.730;RUIM;1190
ID4600;2015-03-23 11:45:36;Joe;Informacao;S;N;00:00:39.930;RUIM;2240
ID4601;2015-03-23 12:27:22;Martha;RegistroSinistro;S;S;00:02:14.818;BOM;
ID4602;2015-03-23 12:27:22;Greg;Cotacao;N;N;;;
ID4603;2015-03-23 12:38:53;Martha;RegistroSinistro;N;N;00:00:31.270;;
ID4604;2015-03-23 12:38:53;Joe;Reclamacao;S;S;00:05:27.885;RUIM;1050
ID4605;2015-03-23 13:03:22;Martha;RegistroSinistro;S;N;00:06:11.157;RUIM;670
ID4606;2015-03-23 13:03:22;Greg;Reclamacao;S;S;00:06:44.895;RUIM;2220
ID4607;2015-03-23 13:52:19;Dan;RegistroSinistro;S;S;00:01:00.551;RUIM;460
ID4608;2015-03-23 13:52:19;Greg;Sugestao;S;S;00:02:06.353;BOM;21
ID4609;2015-03-23 14:05:17;Diane;Reclamacao;S;S;;BOM;
ID4610;2015-03-23 14:05:17;Dan;Reclamacao;S;S;00:06:19.673;RUIM;1060
ID4611;2015-03-23 14:26:53;Martha;RegistroSinistro;N;N;00:04:39.972;;
ID4612;2015-03-23 14:26:53;Becky;Cotacao;S;S;00:03:26.728;BOM;51,6
ID4613;2015-03-23 15:21:36;Diane;Cotacao;S;S;;BOM;
ID4614;2015-03-23 15:21:36;Jim;Reclamacao;S;S;00:05:59.206;RUIM;1960
ID4615;2015-03-23 15:27:22;Diane;Reclamacao;S;S;00:00:36.004;BOM;
ID4616;2015-03-23 15:27:22;Joe;Sugestao;S;S;;RUIM;
ID4617;2015-03-23 15:33:07;Jim;Informacao;S;S;;BOM;
ID4618;2015-03-23 15:33:07;Jim;Informacao;S;S;;BOM;
ID4619;2015-03-23 16:20:38;Martha;RegistroSinistro;S;S;00:06:38.306;RUIM;880
ID4620;2015-03-23 16:20:38;Diane;RegistroSinistro;N;N;00:06:08.094;;
ID4621;2015-03-23 16:24:58;Greg;RegistroSinistro;S;S;00:02:10.805;BOM;21,6
ID4622;2015-03-23 16:24:58;Greg;RegistroSinistro;N;N;00:05:05.230;;
ID4623;2015-03-23 16:33:36;Dan;Cotacao;S;S;00:05:07.966;BOM;43,2
ID4624;2015-03-23 16:33:36;Dan;Sugestao;S;S;00:00:51.900;BOM;49,8
ID4625;2015-03-23 16:39:22;Diane;Reclamacao;S;S;00:02:55.139;BOM;
ID4626;2015-03-23 16:39:22;Greg;Sugestao;S;S;;BOM;
ID4627;2015-03-23 16:39:22;Dan;Sugestao;S;N;00:02:35.005;RUIM;970
ID4628;2015-03-23 16:39:22;Martha;Sugestao;S;S;;BOM;
ID4629;2015-03-23 16:48:00;Joe;Reclamacao;S;N;00:02:42.476;RUIM;460
ID4630;2015-03-23 16:48:00;Joe;Sugestao;N;N;00:02:17.120;;
ID4631;2015-03-23 17:21:07;Becky;Sugestao;S;S;;BOM;
ID4632;2015-03-23 17:21:07;Dan;Reclamacao;S;S;00:06:56.853;RUIM;780
ID4633;2015-03-23 17:32:38;Dan;Informacao;S;S;00:05:58.961;BOM;
ID4634;2015-03-23 17:32:38;Stewart;Reclamacao;S;S;;BOM;
ID4635;2015-03-23 17:39:50;Joe;Sugestao;N;N;00:01:39.909;;
ID4636;2015-03-23 17:39:50;Martha;Sugestao;S;N;00:06:17.755;BOM;8,5
ID4637;2015-03-23 17:54:14;Stewart;Reclamacao;S;S;00:01:13.469;RUIM;2220
ID4638;2015-03-23 17:54:14;Joe;Informacao;S;N;00:02:46.286;RUIM;1080
ID4639;2015-03-24 09:00:00;Dan;Cotacao;S;S;00:06:29.314;BOM;
ID4640;2015-03-24 09:00:00;Dan;Sugestao;S;S;00:05:04.859;BOM;15
ID4641;2015-03-24 09:12:58;Jim;Informacao;S;S;00:02:01.167;BOM;35,5
ID4642;2015-03-24 09:12:58;Dan;RegistroSinistro;S;S;00:06:57.079;BOM;
ID4643;2015-03-24 09:37:26;Greg;Reclamacao;N;N;00:02:56.567;;
ID4644;2015-03-24 09:37:26;Greg;Cotacao;N;N;00:05:43.624;;
ID4645;2015-03-24 09:43:12;Joe;Cotacao;S;S;00:03:52.634;BOM;22,5
ID4646;2015-03-24 09:43:12;Joe;Sugestao;S;S;00:03:22.465;BOM;47,4
ID4647;2015-03-24 09:50:24;Dan;Cotacao;N;N;00:01:22.793;;
ID4648;2015-03-24 09:50:24;Becky;Cotacao;S;S;00:03:36.368;BOM;53,5
ID4649;2015-03-24 09:59:02;Dan;Sugestao;N;N;00:06:29.920;;
ID4650;2015-03-24 09:59:02;Greg;Cotacao;S;S;00:01:13.340;BOM;
ID4651;2015-03-24 10:06:14;Jim;RegistroSinistro;S;S;00:03:49.321;BOM;72,6
ID4652;2015-03-24 10:06:14;Jim;Cotacao;S;S;00:00:36.145;RUIM;640
ID4653;2015-03-24 10:10:34;Stewart;Reclamacao;S;S;00:05:06.746;BOM;
ID4654;2015-03-24 10:10:34;Martha;Informacao;S;S;;BOM;
ID4655;2015-03-24 10:52:19;Becky;RegistroSinistro;S;N;00:00:40.910;BOM;
ID4656;2015-03-24 10:52:19;Joe;Informacao;S;N;00:05:50.373;RUIM;880
ID4657;2015-03-24 11:08:10;Diane;Cotacao;N;N;00:03:44.187;;
ID4658;2015-03-24 11:08:10;Joe;Reclamacao;N;N;00:04:11.354;;
ID4659;2015-03-24 11:11:02;Greg;Cotacao;S;S;00:03:30.923;RUIM;340
ID4660;2015-03-24 11:11:02;Diane;Sugestao;S;S;00:02:30.734;BOM;51,5
ID4661;2015-03-24 11:34:05;Dan;Sugestao;S;S;00:01:19.443;BOM;
ID4662;2015-03-24 11:34:05;Martha;Sugestao;S;S;00:05:48.218;RUIM;480
ID4663;2015-03-24 12:18:43;Joe;Sugestao;S;N;00:04:46.381;BOM;
ID4664;2015-03-24 12:18:43;Jim;Reclamacao;N;N;;;
ID4665;2015-03-24 13:17:46;Dan;Cotacao;S;S;00:03:56.842;BOM;51,5
ID4666;2015-03-24 13:17:46;Becky;RegistroSinistro;S;S;00:06:56.744;RUIM;1170
ID4667;2015-03-24 13:42:14;Becky;Cotacao;S;S;00:05:30.971;BOM;53
ID4668;2015-03-24 13:42:14;Jim;Informacao;S;S;;BOM;
ID4669;2015-03-24 13:53:46;Greg;Cotacao;S;S;;RUIM;
ID4670;2015-03-24 13:53:46;Stewart;Cotacao;S;S;00:01:19.282;BOM;6,6
ID4671;2015-03-24 14:26:53;Dan;Cotacao;S;S;00:05:15.493;BOM;
ID4672;2015-03-24 14:26:53;Greg;Informacao;S;S;00:04:32.719;BOM;
ID4673;2015-03-24 14:39:50;Stewart;Sugestao;N;N;00:05:01.250;;
ID4674;2015-03-24 14:39:50;Martha;Informacao;S;S;00:06:04.466;RUIM;850
ID4675;2015-03-24 15:01:26;Diane;RegistroSinistro;S;S;00:03:36.810;RUIM;790
ID4676;2015-03-24 15:01:26;Joe;Informacao;S;N;;RUIM;
ID4677;2015-03-24 15:17:17;Martha;Reclamacao;S;S;00:02:18.142;RUIM;1160
ID4678;2015-03-24 15:17:17;Greg;Sugestao;S;S;00:01:12.088;BOM;47
ID4679;2015-03-24 15:33:07;Stewart;Sugestao;S;S;00:01:03.452;RUIM;620
ID4680;2015-03-24 15:33:07;Joe;Sugestao;S;S;;BOM;
ID4681;2015-03-24 15:46:05;Diane;Informacao;N;N;;;
ID4682;2015-03-24 15:46:05;Becky;Cotacao;S;S;00:05:00.110;BOM;
ID4683;2015-03-24 16:16:19;Dan;Sugestao;S;N;00:05:31.005;RUIM;2100
ID4684;2015-03-24 16:16:19;Jim;Reclamacao;S;S;00:03:39.221;BOM;55,8
ID4685;2015-03-24 16:17:46;Diane;Informacao;S;S;;BOM;
ID4686;2015-03-24 16:17:46;Martha;Cotacao;S;S;00:03:16.349;BOM;11,5
ID4687;2015-03-24 16:27:50;Joe;Reclamacao;S;N;00:02:18.183;RUIM;1360
ID4688;2015-03-24 16:27:50;Jim;Sugestao;S;S;00:06:49.660;BOM;
ID4689;2015-03-24 16:30:43;Jim;Cotacao;S;S;00:06:53.281;RUIM;900
ID4690;2015-03-24 16:30:43;Becky;RegistroSinistro;S;S;00:05:04.587;RUIM;1160
ID4691;2015-03-24 17:28:19;Greg;RegistroSinistro;S;S;00:06:46.006;RUIM;2380
ID4692;2015-03-24 17:28:19;Martha;Informacao;S;N;00:05:42.040;BOM;
ID4693;2015-03-25 09:01:26;Greg;Sugestao;N;N;00:05:04.434;;
ID4694;2015-03-25 09:01:26;Stewart;Informacao;S;S;00:01:10.751;BOM;47
ID4695;2015-03-25 09:04:19;Martha;RegistroSinistro;S;S;;RUIM;
ID4696;2015-03-25 09:04:19;Joe;Cotacao;S;S;00:01:34.577;BOM;43
ID4697;2015-03-25 09:18:43;Martha;Sugestao;S;S;;BOM;
ID4698;2015-03-25 09:18:43;Martha;Reclamacao;S;S;00:03:52.799;BOM;
ID4699;2015-03-25 10:27:50;Martha;Sugestao;S;S;00:02:48.164;BOM;54
ID4700;2015-03-25 10:27:50;Joe;RegistroSinistro;S;S;;RUIM;
ID4701;2015-03-25 10:27:50;Jim;RegistroSinistro;N;N;00:05:49.571;;
ID4702;2015-03-25 10:27:50;Stewart;Informacao;S;S;00:00:44.294;BOM;59
ID4703;2015-03-25 10:48:00;Stewart;Cotacao;S;S;00:04:48.418;BOM;32,4
ID4704;2015-03-25 10:48:00;Jim;Informacao;S;N;;BOM;
ID4705;2015-03-25 10:53:46;Dan;RegistroSinistro;S;S;00:06:54.826;RUIM;560
ID4706;2015-03-25 10:53:46;Greg;Sugestao;N;N;00:00:40.111;;
ID4707;2015-03-25 11:00:58;Greg;Cotacao;N;N;00:00:32.726;;
ID4708;2015-03-25 11:00:58;Martha;Sugestao;N;N;00:06:03.600;;
ID4709;2015-03-25 11:44:10;Greg;RegistroSinistro;S;S;00:04:27.675;BOM;
ID4710;2015-03-25 11:44:10;Diane;Sugestao;S;S;00:06:48.666;RUIM;600
ID4711;2015-03-25 12:04:19;Jim;Sugestao;S;S;00:02:41.596;RUIM;1680
ID4712;2015-03-25 12:04:19;Becky;Sugestao;S;S;00:04:56.766;BOM;
ID4713;2015-03-25 13:40:48;Joe;Reclamacao;N;N;00:01:45.359;;
ID4714;2015-03-25 13:40:48;Stewart;Sugestao;S;S;00:06:24.361;BOM;53,4
ID4715;2015-03-25 13:53:46;Stewart;Informacao;S;S;00:02:15.323;BOM;39,6
ID4716;2015-03-25 13:53:46;Martha;RegistroSinistro;S;S;00:02:55.923;BOM;
ID4717;2015-03-25 14:49:55;Becky;Reclamacao;S;N;00:01:05.063;RUIM;2440
ID4718;2015-03-25 14:49:55;Jim;Reclamacao;S;S;00:06:39.451;RUIM;910
ID4719;2015-03-25 15:01:26;Greg;Reclamacao;N;N;00:06:17.828;;
ID4720;2015-03-25 15:01:26;Greg;RegistroSinistro;S;S;00:04:13.458;RUIM;870
ID4721;2015-03-25 15:18:43;Greg;Cotacao;S;N;00:06:02.466;BOM;26,4
ID4722;2015-03-25 15:18:43;Martha;Cotacao;S;S;00:06:34.695;BOM;
ID4723;2015-03-25 15:23:02;Jim;Sugestao;S;S;00:01:10.698;BOM;
ID4724;2015-03-25 15:23:02;Becky;Informacao;S;S;00:05:31.826;BOM;31,2
ID4725;2015-03-25 15:50:24;Greg;Reclamacao;S;S;;BOM;
ID4726;2015-03-25 15:50:24;Stewart;Informacao;N;N;00:04:57.339;;
ID4727;2015-03-25 16:01:55;Greg;Reclamacao;S;N;00:01:03.009;RUIM;1120
ID4728;2015-03-25 16:01:55;Martha;Sugestao;S;S;00:04:03.556;BOM;65,4
ID4729;2015-03-25 16:06:14;Dan;Reclamacao;S;S;00:06:29.513;RUIM;860
ID4730;2015-03-25 16:06:14;Dan;Informacao;S;S;00:00:56.508;BOM;57
ID4731;2015-03-25 16:26:24;Diane;RegistroSinistro;S;S;00:06:17.873;BOM;67,2
ID4732;2015-03-25 16:26:24;Stewart;Reclamacao;S;S;00:00:34.997;BOM;19,2
ID4733;2015-03-25 16:39:22;Greg;Reclamacao;S;S;00:04:24.015;BOM;
ID4734;2015-03-25 16:39:22;Jim;Sugestao;S;S;00:02:02.848;BOM;7,8
ID4735;2015-03-25 17:35:31;Becky;Informacao;N;N;;;
ID4736;2015-03-25 17:35:31;Jim;Informacao;S;S;00:05:35.882;BOM;8
ID4737;2015-03-25 17:44:10;Jim;Informacao;S;S;;BOM;
ID4738;2015-03-25 17:44:10;Stewart;Reclamacao;S;S;00:05:06.105;BOM;12
