"CLI_ID","COMPRAS","COMPRA_UNICA_VEZ","COMPRAS_PARCELADAS","FREQUENCIA_COMPRAS","FREQUENCIA_COMPRAS_UNICAS","FREQUENCIA_COMPRAS_PARCELADAS","TRANS_COMPRA","LIMITE_CREDITO"
17364,0,0,0,0,0,0,0,2500
17365,540,520,20,0.166667,0.083333,0.083333,2,4000
17366,1290.24,1201.37,88.87,0.333333,0.25,0.166667,12,6000
17367,235.4,0,235.4,0.5,0,0.5,6,1800
17368,1167.39,1167.39,0,0.5,0.5,0,16,2500
17369,3726.65,2536.89,1189.76,1,0.916667,1,74,3000
17370,285.39,0,285.39,0.9,0,0.8,9,1500
17371,356.15,356.15,0,0.75,0.75,0,27,1600
17372,465.6,232,233.6,0.583333,0.166667,0.5,9,4500
17373,230.1,30,200.1,0.5,0.083333,0.5,7,1500
17374,125,0,125,0.454545,0,0.454545,5,1000
17376,0,0,0,0,0,0,0,1700
17377,4572.32,2727.37,1844.95,0.916667,0.583333,0.75,38,4000
17378,133,0,133,0.5,0,0.333333,6,1500
17379,2566.91,0,2566.91,1,0,1,41,5000
17380,150,0,150,0.272727,0,0.181818,3,450
17381,269.28,0,269.28,0.75,0,0.75,9,1500
17382,1405.22,828.4,576.82,0.833333,0.416667,0.583333,26,10500
17383,586.77,101.4,485.37,1,0.083333,1,31,3400
17384,55.5,0,55.5,0.25,0,0.25,3,3500
17385,991.48,707.02,284.46,1,1,0.666667,24,1400
17386,78.19,0,78.19,0.583333,0,0.5,7,5000
17387,0,0,0,0,0,0,0,1900
17388,0,0,0,0,0,0,0,3000
17389,335.62,0,335.62,0.5,0,0.5,6,1000
17390,2734.77,1645.87,1088.9,0.833333,0.583333,0.5,24,9500
17391,457.68,0,457.68,1,0,1,24,4000
17392,0,0,0,0,0,0,0,1200
17393,0,0,0,0,0,0,0,4000
17394,503.41,0,503.41,1,0,1,21,1000
17395,0,0,0,0,0,0,0,3000
17396,659.72,85.86,573.86,0.583333,0.083333,0.583333,29,4000
17397,0,0,0,0,0,0,0,6500
17398,0,0,0,0,0,0,0,1000
17399,120,120,0,0.083333,0.083333,0,1,6500
17400,1180.68,1180.68,0,0.333333,0.333333,0,4,1500
17401,440,0,440,0.916667,0,0.833333,11,1000
17402,220,220,0,0.083333,0.083333,0,1,3000
17403,658.87,79.67,579.2,0.916667,0.166667,0.833333,17,2000
17404,1370.19,1370.19,0,0.75,0.75,0,21,2500
17405,0,0,0,0,0,0,0,1500
17406,0,0,0,0,0,0,0,2000
17407,447.81,289.43,158.38,0.818182,0.181818,0.636364,17,8500
17408,105,105,0,0.166667,0.166667,0,2,700
17409,680,680,0,0.166667,0.166667,0,2,2500
17410,154.38,154.38,0,0.083333,0.083333,0,2,4000
17411,1013.5,576,437.5,0.5,0.083333,0.333333,15,2000
17412,498.99,498.99,0,0.25,0.25,0,8,3000
17413,0,0,0,0,0,0,0,2000
17414,0,0,0,0,0,0,0,6000
17415,554.7,316,238.7,0.916667,0.166667,0.916667,13,1000
17416,295,295,0,0.333333,0.333333,0,4,1200
17417,1456.07,76.07,1380,0.333333,0.083333,0.25,8,10500
17418,1477.42,0,1477.42,1,0,1,49,2500
17419,633.71,316.82,316.89,1,0.416667,0.75,20,4000
17420,0,0,0,0,0,0,0,6500
17421,500.09,0,500.09,0.916667,0,0.916667,24,3000
17422,0,0,0,0,0,0,0,1500
17423,0,0,0,0,0,0,0,1200
17424,2123.43,0,2123.43,0.583333,0,0.583333,7,7500
17425,1814.65,854.65,960,1,0.083333,1,24,3000
17426,0,0,0,0,0,0,0,5500
17427,1365.5,336,1029.5,1,0.083333,1,37,5000
17428,56.42,56.42,0,0.166667,0.166667,0,3,800
17429,1149.92,729.86,420.06,1,0.416667,0.916667,20,6500
17430,907.99,907.99,0,1,1,0,8,1120
17431,0,0,0,0,0,0,0,6000
17432,385.4,0,385.4,0.416667,0,0.333333,5,2500
17433,0,0,0,0,0,0,0,1200
17434,109,109,0,0.2,0.2,0,2,8000
17435,0,0,0,0,0,0,0,1200
17436,500,0,500,0.333333,0,0.333333,4,1200
17437,1800,0,1800,0.75,0,0.666667,9,5000
17438,30,30,0,0.166667,0.166667,0,4,1200
17439,329.25,0,329.25,0.75,0,0.75,13,1000
17440,1791.11,1244.47,546.64,1,0.833333,0.583333,22,5500
17441,550.93,0,550.93,0.583333,0,0.583333,17,4000
17442,0,0,0,0,0,0,0,2500
17443,187.25,0,187.25,0.583333,0,0.583333,7,3000
17444,1169.73,1169.73,0,0.333333,0.333333,0,9,1500
17445,0,0,0,0,0,0,0,500
17446,1610.06,1211.9,398.16,0.5,0.2,0.4,10,3500
17448,2767.85,495.59,2272.26,1,1,1,36,3000
17449,81.78,0,81.78,0.083333,0,0.083333,1,4000
17450,1750.66,643.18,1107.48,1,0.333333,1,36,8500
17451,481.01,481.01,0,0.333333,0.333333,0,4,1200
17452,0,0,0,0,0,0,0,5000
17453,226.07,0,226.07,0.583333,0,0.583333,7,2500
17454,0,0,0,0,0,0,0,3000
17455,272.93,0,272.93,0.583333,0,0.583333,14,2500
17456,324.17,0,324.17,0.416667,0,0.416667,5,1500
17457,124.03,124.03,0,0.083333,0.083333,0,1,1000
17458,373.77,0,373.77,1,0,0.916667,12,7000
17459,2522.03,2180.79,341.24,0.666667,0.666667,0.555556,18,9000
17460,108,0,108,0.333333,0,0.333333,4,1000
17461,2241.87,1941.55,300.32,1,0.833333,0.916667,45,2500
17462,1007.4,941.82,65.58,0.5,0.5,0.083333,11,2000
17463,653.95,653.95,0,0.416667,0.416667,0,8,2500
17464,350,0,350,0.416667,0,0.333333,6,3000
17465,2460,0,2460,0.583333,0,0.5,24,2500
17466,3262.5,1186.74,2075.76,0.9,0.1,0.8,17,4500
17467,906.81,449.65,457.16,0.916667,0.583333,0.75,29,1000
17468,636.84,484.2,152.64,0.416667,0.166667,0.166667,7,3000
17469,2968.2,2968.2,0,0.166667,0.166667,0,26,9000
17470,0,0,0,0,0,0,0,1500
17471,398.57,111.24,287.33,0.333333,0.083333,0.25,4,2500
17472,0,0,0,0,0,0,0,6500
17473,11577,10975,602,1,1,0.5,97,5500
17474,1002.4,1002.4,0,0.5,0.5,0,18,2000
17476,859.03,0,859.03,1,0,1,31,9000
17477,0,0,0,0,0,0,0,2500
17478,518.88,0,518.88,1,0,1,76,600
17479,1247.43,0,1247.43,1,0,1,41,1000
17480,351.88,104.78,247.1,0.666667,0.25,0.5,10,800
17481,337,0,337,1,0,1,18,2500
17482,361.49,361.49,0,0.454545,0.454545,0,9,1500
17483,2199.62,303.56,1896.06,1,0.25,1,32,3000
17484,53.9,0,53.9,0.583333,0,0.583333,7,1500
17485,0,0,0,0,0,0,0,1500
17486,323.71,0,323.71,1,0,1,17,1500
17487,169.54,169.54,0,0.333333,0.333333,0,3,2500
17488,0,0,0,0,0,0,0,4500
17489,133.45,16.8,116.65,0.5,0.083333,0.333333,6,2500
17490,17.6,17.6,0,0.083333,0.083333,0,1,4000
17491,316.2,0,316.2,1,0,1,24,2000
17492,973.5,973.5,0,0.166667,0.166667,0,1,2000
17493,0,0,0,0,0,0,0,2000
17494,0,0,0,0,0,0,0,3000
17495,905.04,545.12,359.92,0.666667,0.166667,0.666667,20,4000
17496,45.65,45.65,0,0.083333,0.083333,0,1,1000
17497,108.2,0,108.2,0.416667,0,0.416667,5,4500
17498,208,0,208,0.833333,0,0.833333,10,3000
17499,0,0,0,0,0,0,0,1500
17500,1534.71,431.4,1103.31,0.666667,0.416667,0.5,18,1700
17501,309.25,289.4,19.85,0.166667,0.166667,0.083333,8,2000
17502,93.24,0,93.24,0.5,0,0.5,6,5000
17503,212.92,0,212.92,0.833333,0,0.833333,15,1500
17504,375.92,375.92,0,0.333333,0.333333,0,6,1700
17505,1044.2,835.96,208.24,1,0.7,0.7,26,6000
17506,240.51,128.64,111.87,1,0.25,0.916667,14,500
17507,394,0,394,0.416667,0,0.25,6,1500
17508,1520.76,657.19,863.57,0.916667,0.25,0.916667,24,3500
17509,706.08,706.08,0,0.916667,0.916667,0,13,1500
17510,1273,1273,0,0.083333,0.083333,0,1,2500
17511,0,0,0,0,0,0,0,1500
17512,1214.55,992.67,221.88,0.333333,0.166667,0.25,14,1500
17513,368.16,0,368.16,1,0,1,32,2500
17514,135.31,0,135.31,0.875,0,0.75,7,1500
17515,658.24,658.24,0,0.166667,0.166667,0,2,4000
17516,1373.27,688.15,685.12,1,1,0.833333,30,4000
17517,740.11,410.28,329.83,1,0.333333,1,33,1200
17518,2068.41,0,2068.41,1,0,1,27,2500
17519,313.36,0,313.36,0.666667,0,0.666667,8,2000
17521,0,0,0,0,0,0,0,3000
17522,0,0,0,0,0,0,0,1700
17523,671.36,0,671.36,0.583333,0,0.5,13,3000
17524,0,0,0,0,0,0,0,1200
17525,0,0,0,0,0,0,0,500
17526,532.64,0,532.64,0.8,0,0.7,8,2500
17527,0,0,0,0,0,0,0,1200
17528,5812.17,5142.57,669.6,0.916667,0.75,0.416667,27,10500
17529,1437.38,1437.38,0,0.583333,0.583333,0,17,2000
17530,48.04,0,48.04,0.333333,0,0.333333,4,1500
17531,0,0,0,0,0,0,0,7500
17532,641,641,0,0.916667,0.916667,0,12,1800
17533,0,0,0,0,0,0,0,5000
17534,2459.18,30,2429.18,1,0.083333,1,194,5500
17535,6513.38,4694.68,1818.7,0.916667,0.333333,0.833333,41,5000
17536,0,0,0,0,0,0,0,1200
17538,31.66,0,31.66,0.166667,0,0.166667,2,2000
17539,387.12,0,387.12,1,0,0.916667,12,2500
17540,1688.12,0,1688.12,1,0,1,12,4000
17541,3473.11,1263.54,2209.57,1,0.583333,1,32,7500
17542,0,0,0,0,0,0,0,1200
17543,0,0,0,0,0,0,0,5000
17544,673.8,0,673.8,1,0,1,12,1700
17545,704.17,0,704.17,1,0,1,33,3400
17546,391.68,0,391.68,0.833333,0,0.833333,10,1500
17547,496.56,0,496.56,1,0,1,12,1000
17548,266.64,0,266.64,1,0,1,24,2500
17549,2870.76,894.49,1976.27,1,0.583333,1,109,2500
17550,1337.1,1337.1,0,0.875,0.875,0,13,10000
17551,221.72,0,221.72,0.916667,0,0.916667,26,1700
17553,777.16,0,777.16,1,0,1,47,3000
17554,299.77,0,299.77,1,0,1,16,2700
17555,153.89,0,153.89,0.916667,0,0.916667,11,1700
17556,419.88,0,419.88,1,0,1,24,2500
17557,443.28,0,443.28,1,0,1,12,3000
17558,567.75,567.75,0,0.666667,0.666667,0,8,600
17559,415.47,415.47,0,0.166667,0.166667,0,2,7000
17560,412,412,0,0.166667,0.166667,0,2,2000
17561,3031.28,1616.35,1414.93,0.909091,0.909091,0.636364,52,3200
17562,561.48,0,561.48,0.5,0,0.416667,6,3000
17563,26.09,26.09,0,0.083333,0.083333,0,4,1200
17565,159,0,159,0.166667,0,0.083333,2,4000
17566,928.06,834.3,93.76,0.909091,0.727273,0.818182,31,4500
17567,545.38,0,545.38,0.916667,0,0.833333,11,4000
17568,0,0,0,0,0,0,0,4500
17569,672,0,672,0.666667,0,0.666667,8,1500
17570,510.32,216.9,293.42,1,0.333333,1,23,5000
17571,1588.34,500,1088.34,0.916667,0.083333,0.916667,18,2500
17572,392.96,0,392.96,0.666667,0,0.583333,8,4000
17573,2400.37,2113.74,286.63,1,0.666667,1,34,1700
17574,2738.82,2408.82,330,0.583333,0.333333,0.333333,31,1000
17575,101,101,0,0.166667,0.166667,0,2,1200
17576,248.73,0,248.73,0.083333,0,0.083333,2,9000
17577,135.24,0,135.24,1,0,1,12,1200
17578,458.5,0,458.5,0.916667,0,0.916667,11,1500
17579,11994.71,11994.71,0,0.25,0.25,0,8,13450
17580,549,291,258,0.5,0.083333,0.416667,9,1000
17581,1109.83,1109.83,0,0.166667,0.166667,0,3,1200
17582,57,57,0,0.166667,0.166667,0,1,1500
17583,1283.45,318.67,964.78,1,0.25,0.916667,27,3500
17584,713.64,713.64,0,0.083333,0.083333,0,2,3000
17585,194.6,194.6,0,0.333333,0.333333,0,4,9000
17586,1194.22,0,1194.22,0.666667,0,0.666667,20,3777.777778
17587,0,0,0,0,0,0,0,1800
17588,837.48,0,837.48,1,0,1,12,3500
17589,377.86,78,299.86,1,0.166667,1,24,2700
17590,343.46,221.84,121.62,0.333333,0.333333,0.166667,13,1500
17591,119.19,0,119.19,0.416667,0,0.416667,5,700
17593,56.94,0,56.94,0.25,0,0.25,3,3000
17594,242.06,0,242.06,0.5,0,0.5,6,1000
17595,0,0,0,0,0,0,0,1200
17596,0,0,0,0,0,0,0,3500
17597,15.3,0,15.3,0.083333,0,0.083333,1,5000
17598,0,0,0,0,0,0,0,2500
17599,129.86,129.86,0,0.083333,0.083333,0,1,4200
17600,0,0,0,0,0,0,0,3000
17601,268.92,0,268.92,0.5,0,0.416667,6,1500
17602,485.73,152.4,333.33,0.25,0.083333,0.166667,3,2500
17603,177.21,0,177.21,0.416667,0,0.416667,5,1400
17604,208.76,149,59.76,0.25,0.166667,0.166667,5,1500
17605,0,0,0,0,0,0,0,1000
17606,258.36,0,258.36,1,0,0.833333,6,1500
17607,0,0,0,0,0,0,0,1000
17608,449.73,395.05,54.68,0.416667,0.333333,0.333333,10,3000
17609,126.03,126.03,0,0.090909,0.090909,0,1,1200
17610,623.3,384.05,239.25,1,0.333333,0.833333,19,4500
17611,309.26,0,309.26,0.888889,0,0.777778,14,1500
17612,0,0,0,0,0,0,0,1200
17613,1270.59,1270.59,0,0.583333,0.583333,0,8,2000
17614,95.08,95.08,0,0.083333,0.083333,0,3,2500
17615,0,0,0,0,0,0,0,2500
17616,95,38,57,0.25,0.083333,0.166667,4,1500
17617,133,133,0,0.142857,0.142857,0,1,3000
17618,449.28,0,449.28,1,0,1,12,1200
17619,3421.12,3008.55,412.57,0.916667,0.833333,0.25,28,3500
17620,89.04,89.04,0,0.083333,0.083333,0,1,2500
17621,2065.5,628.8,1436.7,1,0.166667,1,46,1500
17622,0,0,0,0,0,0,0,3000
17623,651.91,651.91,0,0.416667,0.416667,0,43,1200
17624,1036.76,966.8,69.96,0.583333,0.416667,0.25,17,2500
17625,449.32,449.32,0,0.166667,0.166667,0,4,5000
17626,184.7,184.7,0,0.166667,0.166667,0,2,1500
17628,0,0,0,0,0,0,0,3000
17629,0,0,0,0,0,0,0,2500
17630,1420.31,777.66,642.65,1,0.25,1,77,12500
17631,74.17,74.17,0,0.090909,0.090909,0,1,9000
17632,1066.62,339.1,727.52,0.833333,0.833333,0.916667,49,3500
17633,0,0,0,0,0,0,0,1200
17634,799.92,0,799.92,1,0,1,12,2500
17635,994.12,105,889.12,0.833333,0.166667,0.833333,12,2500
17636,1084.87,687.57,397.3,0.833333,0.333333,0.833333,16,3000
17637,158.95,158.95,0,0.375,0.375,0,3,800
17638,180.66,54,126.66,0.583333,0.083333,0.5,7,2700
17639,821.51,501.95,319.56,0.833333,0.083333,0.833333,11,4000
17640,0,0,0,0,0,0,0,1200
17641,187.55,0,187.55,0.75,0,0.75,9,1000
17642,112.23,112.23,0,0.083333,0.083333,0,1,3000
17643,300,0,300,0.083333,0,0.083333,1,4000
17644,786.94,582.74,204.2,0.25,0.083333,0.083333,3,1000
17645,555.2,339,216.2,0.583333,0.083333,0.416667,8,1000
17646,2118.42,2118.42,0,0.222222,0.222222,0,14,5000
17647,2014.84,874.84,1140,0.583333,0.416667,0.166667,24,3000
17648,0,0,0,0,0,0,0,1000
17649,2075.13,1100,975.13,1,0.083333,1,48,1500
17650,387.7,250,137.7,0.833333,0.166667,0.75,13,1200
17651,1057,0,1057,0.416667,0,0.333333,8,2500
17652,114,0,114,0.25,0,0.25,3,3000
17653,0,0,0,0,0,0,0,7000
17654,0,0,0,0,0,0,0,1500
17655,53.09,53.09,0,0.083333,0.083333,0,1,1000
17656,41.4,11.9,29.5,0.25,0.083333,0.166667,3,2700
17657,45.65,45.65,0,0.083333,0.083333,0,1,1200
17658,3127.98,0,3127.98,0.833333,0,0.833333,10,6000
17659,159.44,0,159.44,0.583333,0,0.583333,11,2700
17660,0,0,0,0,0,0,0,1500
17661,1771.6,251,1520.6,0.916667,0.166667,0.75,15,9000
17662,211.87,211.87,0,0.083333,0.083333,0,1,1400
17663,0,0,0,0,0,0,0,2000
17664,472.51,216.49,256.02,0.5,0.125,0.375,9,7000
17665,423.23,243.23,180,1,0.111111,0.888889,10,1000
17666,880.22,816.88,63.34,0.416667,0.083333,0.333333,8,2500
17667,0,0,0,0,0,0,0,2500
17668,208,208,0,0.25,0.25,0,4,1200
17669,2090.21,0,2090.21,1,0,1,80,2500
17670,0,0,0,0,0,0,0,1700
17671,0,0,0,0,0,0,0,1000
17672,1,1,0,0.083333,0.083333,0,1,1200
17673,471.64,0,471.64,0.916667,0,0.916667,23,1200
17674,326.74,326.74,0,0.25,0.25,0,3,600
17675,1478.93,1478.93,0,0.333333,0.333333,0,10,1200
17676,1319.04,1319.04,0,1,1,0,18,3500
17677,0,0,0,0,0,0,0,3000
17678,720.11,720.11,0,0.583333,0.583333,0,16,1700
17679,0,0,0,0,0,0,0,1200
17680,960.09,91.8,868.29,1,0.083333,1,59,500
17681,0,0,0,0,0,0,0,4000
17682,1007.45,0,1007.45,0.583333,0,0.583333,14,2500
17683,340,49,291,0.5,0.083333,0.416667,7,2500
17684,1098.82,1098.82,0,0.583333,0.583333,0,13,3000
17685,0,0,0,0,0,0,0,600
17686,320,0,320,0.833333,0,0.75,10,3000
17687,2281.57,905.6,1375.97,1,0.916667,0.916667,45,3000
17688,906.78,0,906.78,1,0,1,25,3000
17689,2020,2020,0,0.25,0.25,0,4,3400
17690,0,0,0,0,0,0,0,9000
17691,64.82,64.82,0,0.142857,0.142857,0,1,1200
17692,1222.98,1222.98,0,0.428571,0.428571,0,5,3000
17693,2763.84,1434.43,1329.41,1,0.714286,0.857143,98,2000
17694,1839,256,1583,1,0.166667,1,27,1800
17695,272.28,0,272.28,1,0,1,24,1700
17696,45.65,45.65,0,0.083333,0.083333,0,1,2500
17697,390.05,44.9,345.15,0.833333,0.083333,0.75,11,1000
17698,0,0,0,0,0,0,0,1200
17699,298.49,298.49,0,0.083333,0.083333,0,4,1000
17700,958.93,752.9,206.03,0.75,0.166667,0.666667,26,1900
17701,2098.56,1798.3,300.26,0.909091,0.909091,0.272727,22,3000
17702,329.96,329.96,0,0.083333,0.083333,0,1,2000
17703,0,0,0,0,0,0,0,2500
17704,173.02,0,173.02,0.5,0,0.5,6,1000
17705,785.4,785.4,0,0.333333,0.333333,0,6,3500
17706,710.03,710.03,0,0.416667,0.416667,0,8,1500
17707,425.18,0,425.18,1,0,1,29,3000
17708,670,0,670,1,0,1,16,2500
17709,267.75,0,267.75,0.75,0,0.666667,9,1500
17710,670.65,300,370.65,1,0.083333,0.916667,18,3000
17711,3224.34,3224.34,0,1,1,0,39,1500
17712,54.45,54.45,0,0.083333,0.083333,0,1,2000
17713,616,0,616,0.916667,0,0.916667,11,1900
17714,3520,0,3520,0.916667,0,0.916667,11,650
17715,800,0,800,0.833333,0,0.833333,10,1200
17716,5154.75,1622.06,3532.69,1,0.5,1,115,9500
17717,2870.83,2655.15,215.68,1,0.818182,0.727273,54,7500
17718,120.88,0,120.88,0.416667,0,0.416667,5,5000
17719,2321.87,1212.87,1109,0.583333,0.166667,0.583333,22,1900
17720,345,0,345,0.75,0,0.666667,24,1200
17721,91.23,48.9,42.33,0.333333,0.083333,0.25,4,4000
17722,172.41,172.41,0,0.083333,0.083333,0,4,1200
17723,0,0,0,0,0,0,0,1500
17724,4983.93,4065.93,918,0.916667,0.75,0.583333,33,6500
17726,529.7,240.2,289.5,1,0.333333,1,26,800
17727,2016.14,1602.14,414,0.666667,0.416667,0.333333,14,1200
17728,185.25,0,185.25,0.25,0,0.166667,3,1000
17729,0,0,0,0,0,0,0,1500
17730,1251.26,635.79,615.47,0.833333,0.25,0.666667,19,2700
17731,2613.65,945.45,1668.2,1,0.333333,1,39,6000
17732,0,0,0,0,0,0,0,3500
17733,343.82,0,343.82,0.833333,0,0.833333,10,4000
17734,484.04,0,484.04,1,0,1,12,1000
17735,0,0,0,0,0,0,0,2500
17736,697.57,0,697.57,0.5,0,0.416667,15,3200
17737,542.51,542.51,0,0.5,0.5,0,9,1000
17738,0,0,0,0,0,0,0,3000
17739,1591.37,1591.37,0,0.666667,0.666667,0,10,3000
17740,1344.85,1099.72,245.13,0.666667,0.5,0.333333,21,2200
17741,0,0,0,0,0,0,0,1000
17742,0,0,0,0,0,0,0,3000
17743,45.65,45.65,0,0.083333,0.083333,0,1,5000
17744,38.65,38.65,0,0.083333,0.083333,0,1,1000
17745,0,0,0,0,0,0,0,1200
17746,137.57,0,137.57,0.166667,0,0.166667,3,1000
17747,19.75,19.75,0,0.083333,0.083333,0,1,2000
17748,416.64,105,311.64,1,0.083333,1,14,2500
17749,158.45,158.45,0,0.25,0.25,0,3,1700
17750,0,0,0,0,0,0,0,1500
17751,175.98,0,175.98,0.875,0,0.75,7,1500
17752,0,0,0,0,0,0,0,500
17753,202.72,0,202.72,0.583333,0,0.583333,9,4500
17754,0,0,0,0,0,0,0,6000
17755,1134.96,0,1134.96,1,0,1,12,1000
17756,0,0,0,0,0,0,0,1000
17757,12024.37,11224.1,800.27,1,1,0.5,133,8000
17758,418.97,0,418.97,1,0,1,30,3000
17759,125.51,0,125.51,0.25,0,0.166667,3,3000
17760,247.02,0,247.02,1,0,1,18,2500
17761,149,149,0,0.083333,0.083333,0,1,1000
17762,390.52,369.8,20.72,0.333333,0.25,0.083333,6,3000
17763,169.4,0,169.4,0.4,0,0.2,5,1500
17764,0,0,0,0,0,0,0,4000
17765,673.74,484.46,189.28,1,0.333333,0.75,18,2000
17767,0,0,0,0,0,0,0,500
17768,527.88,0,527.88,1,0,0.916667,12,2000
17769,367.95,0,367.95,0.916667,0,0.916667,11,1000
17770,1309.72,1106.81,202.91,0.916667,0.75,0.916667,53,1700
17771,391.67,391.67,0,0.5,0.5,0,8,1200
17772,1473.26,0,1473.26,1,0,1,20,3500
17773,2754.09,40,2714.09,1,0.083333,1,122,5000
17774,2707.46,2468.96,238.5,0.75,0.666667,0.333333,29,1700
17776,315.02,0,315.02,1,0,1,20,1500
17777,1777.27,0,1777.27,0.916667,0,0.833333,19,5000
17778,343.5,343.5,0,0.166667,0.166667,0,2,1700
17779,76,76,0,0.083333,0.083333,0,1,4000
17780,20.74,0,20.74,0.166667,0,0.166667,2,1500
17781,187.32,0,187.32,1,0,1,12,2000
17782,752.97,752.97,0,0.666667,0.666667,0,11,2500
17783,495,0,495,1,0,0.916667,12,1500
17784,413.16,413.16,0,0.416667,0.416667,0,10,3500
17785,553.67,0,553.67,0.916667,0,0.916667,11,1200
17786,697.91,477.91,220,1,1,0.416667,31,5000
17787,411.01,411.01,0,0.833333,0.833333,0,28,1000
17788,0,0,0,0,0,0,0,6000
17789,0,0,0,0,0,0,0,4000
17790,0,0,0,0,0,0,0,2500
17791,0,0,0,0,0,0,0,2500
17792,1524.65,1153.52,371.13,1,0.583333,1,51,900
17793,3091.75,1456.8,1634.95,1,0.416667,1,48,3000
17794,140.03,140.03,0,0.083333,0.083333,0,4,1200
17795,418.68,0,418.68,1,0,1,31,3000
17796,1880,0,1880,1,0,0.833333,6,1000
17797,0,0,0,0,0,0,0,5000
17798,0,0,0,0,0,0,0,1000
17799,0,0,0,0,0,0,0,2000
17800,401.06,0,401.06,0.916667,0,0.916667,11,1000
17801,258.91,0,258.91,1,0,1,21,5000
17802,1072.24,1000,72.24,0.666667,0.083333,0.583333,9,10000
17803,430.54,0,430.54,1,0,1,21,4000
17804,1590.58,1590.58,0,0.583333,0.583333,0,35,6500
17805,0,0,0,0,0,0,0,1500
17806,0,0,0,0,0,0,0,1200
17807,0,0,0,0,0,0,0,2000
17808,809.79,0,809.79,1,0,1,44,2700
17809,0,0,0,0,0,0,0,2500
17810,266.58,0,266.58,0.9,0,0.8,18,1500
17811,92.24,0,92.24,0.166667,0,0.166667,2,1500
17812,750,0,750,1,0,0.916667,12,1500
17813,632,0,632,0.166667,0,0.166667,2,4000
17814,49,49,0,0.083333,0.083333,0,1,3000
17815,2298.89,567.55,1731.34,0.916667,0.166667,0.833333,22,1000
17816,639.7,0,639.7,1,0,1,32,1000
17817,1937.64,928.18,1009.46,0.818182,0.454545,0.545455,22,2500
17818,0,0,0,0,0,0,0,1700
17819,2505.3,0,2505.3,0.833333,0,0.833333,20,3800
17820,1361.65,1361.65,0,0.25,0.25,0,9,4000
17821,1541.13,487,1054.13,0.916667,0.25,0.833333,17,4000
17822,1080,555,525,0.5,0.083333,0.333333,6,2000
17823,215,70,145,0.333333,0.166667,0.083333,5,700
17824,0,0,0,0,0,0,0,8000
17825,1174.98,0,1174.98,1,0,0.833333,6,1000
17826,459,170,289,0.666667,0.25,0.416667,9,5000
17827,0,0,0,0,0,0,0,9000
17828,0,0,0,0,0,0,0,700
17829,0,0,0,0,0,0,0,800
17830,0,0,0,0,0,0,0,1500
17831,424.99,0,424.99,0.583333,0,0.5,7,5000
17832,0,0,0,0,0,0,0,700
17833,511.34,103,408.34,0.833333,0.083333,0.833333,12,700
17834,320.64,0,320.64,1,0,1,12,4000
17835,3286.41,2689.44,596.97,1,1,0.5,53,1400
17836,398.4,0,398.4,1,0,1,12,4000
17837,0,0,0,0,0,0,0,5000
17838,504.96,0,504.96,1,0,1,48,3000
17839,0,0,0,0,0,0,0,1200
17840,1200,1200,0,0.083333,0.083333,0,1,3000
17841,0,0,0,0,0,0,0,2500
17842,332.5,0,332.5,0.583333,0,0.5,8,3000
17843,0,0,0,0,0,0,0,3000
17844,1302.02,0,1302.02,0.75,0,0.75,9,3000
17845,9.87,0,9.87,0.083333,0,0.083333,1,5000
17846,400.6,400.6,0,0.416667,0.416667,0,6,450
17847,68.88,0,68.88,0.166667,0,0.166667,2,3000
17848,0,0,0,0,0,0,0,1800
17849,49,49,0,0.083333,0.083333,0,1,3000
17850,501.85,0,501.85,1,0,1,31,1200
17851,0,0,0,0,0,0,0,9000
17852,267.34,0,267.34,1,0,1,22,4000
17853,141.56,0,141.56,0.5,0,0.5,6,4000
17854,0,0,0,0,0,0,0,1000
17855,0,0,0,0,0,0,0,5000
17856,375.24,375.24,0,0.7,0.7,0,8,1700
17857,2749.92,0,2749.92,1,0,1,12,500
17858,405,255,150,0.333333,0.083333,0.25,7,4000
17859,423.62,0,423.62,0.75,0,0.666667,16,2500
17860,1687.62,1396.32,291.3,0.916667,0.666667,0.75,31,3200
17861,2608.02,2155.67,452.35,1,1,0.416667,51,3500
17862,94.16,0,94.16,0.083333,0,0.083333,1,2500
17863,679.24,100,579.24,1,0.083333,0.916667,13,1000
17864,45.6,0,45.6,0.25,0,0.25,2,1600
17865,1428.02,509,919.02,1,0.25,1,37,1500
17866,633.24,0,633.24,1,0,1,12,4000
17867,3358.25,3358.25,0,1,1,0,127,4000
17868,817.66,0,817.66,0.833333,0,0.75,10,2500
17869,347.55,0,347.55,0.25,0,0.25,3,5000
17870,29,29,0,0.083333,0.083333,0,1,2500
17871,549.17,0,549.17,0.75,0,0.666667,22,1500
17872,450,0,450,0.5,0,0.5,6,1800
17873,0,0,0,0,0,0,0,4500
17874,0,0,0,0,0,0,0,9000
17875,15,15,0,0.090909,0.090909,0,1,7500
17876,413.23,331.87,81.36,1,0.75,0.625,19,1200
17877,495.43,495.43,0,0.75,0.75,0,13,2000
17878,527.6,0,527.6,0.25,0,0.25,25,5000
17879,30.98,0,30.98,0.166667,0,0.166667,2,4000
17880,0,0,0,0,0,0,0,2000
17881,0,0,0,0,0,0,0,1400
17882,2695.07,227.97,2467.1,0.833333,0.166667,0.75,22,3000
17883,403.38,403.38,0,0.333333,0.333333,0,4,1500
17884,785.9,0,785.9,1,0,1,20,3000
