id_chamada;data;agente;tipo_solicitacao;atendido;resolvido;duracao_conversa;tempo_espera;indice_satisfacao
ID3962;11/03/2015 10:24;Stewart;RegistroSinistro;S;S;81;67.20;BOM
ID3963;11/03/2015 10:30;Greg;Sugestao;S;S;391;34.80;BOM
ID3964;11/03/2015 10:30;Greg;Sugestao;N;N;58;;
ID3965;11/03/2015 10:49;Becky;Informacao;S;S;254;;BOM
ID3966;11/03/2015 10:49;Stewart;Reclamacao;S;S;;;RUIM
ID3967;11/03/2015 10:50;Greg;Reclamacao;S;S;39;67.20;BOM
ID3968;11/03/2015 10:50;Joe;RegistroSinistro;S;S;;;BOM
ID3969;11/03/2015 11:00;Greg;Sugestao;S;S;;;BOM
ID3970;11/03/2015 11:00;Martha;RegistroSinistro;S;S;39;690.00;RUIM
ID3971;11/03/2015 11:26;Dan;RegistroSinistro;S;S;419;750.00;RUIM
ID3972;11/03/2015 11:26;Diane;Cotacao;N;N;413;;
ID3973;11/03/2015 11:38;Martha;RegistroSinistro;S;S;;;BOM
ID3974;11/03/2015 11:38;Joe;RegistroSinistro;S;N;275;320.00;RUIM
ID3975;11/03/2015 12:02;Jim;Reclamacao;S;S;263;1220.00;RUIM
ID3976;11/03/2015 12:02;Joe;Informacao;S;S;236;8.00;BOM
ID3977;11/03/2015 12:20;Martha;Cotacao;S;S;164;;BOM
ID3978;11/03/2015 12:20;Jim;RegistroSinistro;N;N;;;
ID3979;11/03/2015 12:20;Greg;Sugestao;S;S;173;1180.00;RUIM
ID3980;11/03/2015 12:20;Dan;Cotacao;S;N;181;37.00;BOM
ID3981;11/03/2015 12:31;Stewart;Sugestao;S;S;191;;BOM
ID3982;11/03/2015 12:31;Martha;Sugestao;S;S;340;50.50;BOM
ID3983;11/03/2015 12:38;Jim;RegistroSinistro;N;N;251;;
ID3984;11/03/2015 12:38;Martha;RegistroSinistro;S;S;301;1540.00;RUIM
ID3985;11/03/2015 12:56;Martha;RegistroSinistro;S;S;328;;BOM
ID3986;11/03/2015 12:56;Diane;Reclamacao;S;S;192;50.40;BOM
ID3987;11/03/2015 12:57;Greg;RegistroSinistro;N;N;129;;
ID3988;11/03/2015 12:57;Becky;Reclamacao;N;N;;;
ID3989;11/03/2015 13:32;Joe;Sugestao;S;N;288;580.00;RUIM
ID3990;11/03/2015 13:32;Joe;Reclamacao;S;S;215;530.00;RUIM
ID3991;11/03/2015 13:40;Dan;Cotacao;S;S;93;;BOM
ID3992;11/03/2015 13:40;Becky;Reclamacao;S;S;370;1040.00;RUIM
ID3993;11/03/2015 13:50;Diane;Sugestao;N;N;;;
ID3994;11/03/2015 13:50;Stewart;Cotacao;S;S;155;17.40;BOM
ID3995;11/03/2015 13:56;Dan;RegistroSinistro;S;S;316;1660.00;RUIM
ID3996;11/03/2015 13:56;Becky;RegistroSinistro;S;S;130;240.00;RUIM
ID3997;11/03/2015 13:59;Jim;Sugestao;S;S;219;;BOM
ID3998;11/03/2015 13:59;Joe;Sugestao;S;S;;;RUIM
ID3999;11/03/2015 14:22;Stewart;Informacao;S;S;30;40.20;BOM
ID4000;11/03/2015 14:22;Becky;RegistroSinistro;S;S;136;14.40;BOM
ID4001;11/03/2015 14:26;Joe;Reclamacao;S;N;328;240.00;RUIM
ID4002;11/03/2015 14:26;Joe;RegistroSinistro;S;S;;;BOM
ID4003;11/03/2015 14:28;Joe;Sugestao;S;S;233;260.00;RUIM
ID4004;11/03/2015 14:28;Diane;Reclamacao;S;S;;;RUIM
ID4005;11/03/2015 15:21;Martha;Cotacao;S;S;189;39.60;BOM
ID4006;11/03/2015 15:21;Diane;Sugestao;S;N;55;44.00;BOM
ID4007;11/03/2015 15:24;Dan;Sugestao;S;S;329;57.60;BOM
ID4008;11/03/2015 15:24;Becky;RegistroSinistro;S;S;414;;BOM
ID4009;11/03/2015 15:34;Joe;Sugestao;S;S;;;BOM
ID4010;11/03/2015 15:34;Stewart;RegistroSinistro;S;S;316;1020.00;RUIM
ID4011;11/03/2015 15:59;Stewart;Informacao;N;N;225;;
ID4012;11/03/2015 15:59;Jim;RegistroSinistro;S;N;132;73.20;BOM
ID4013;11/03/2015 16:10;Becky;RegistroSinistro;S;S;121;700.00;RUIM
ID4014;11/03/2015 16:10;Dan;Reclamacao;S;S;391;1800.00;RUIM
ID4015;11/03/2015 16:13;Martha;Sugestao;S;S;150;;BOM
ID4016;11/03/2015 16:13;Jim;Reclamacao;S;S;291;1020.00;RUIM
ID4017;11/03/2015 17:34;Diane;Cotacao;S;S;404;52.00;BOM
ID4018;11/03/2015 17:34;Diane;Informacao;S;S;174;;BOM
ID4019;11/03/2015 17:39;Jim;Informacao;N;N;236;;
ID4020;11/03/2015 17:39;Dan;RegistroSinistro;S;S;334;2300.00;RUIM
ID4021;11/03/2015 17:39;Joe;Sugestao;N;N;194;;
ID4022;11/03/2015 17:39;Diane;Cotacao;S;S;;;BOM
ID4023;12/03/2015 09:11;Martha;Informacao;S;N;386;860.00;RUIM
ID4024;12/03/2015 09:11;Greg;Sugestao;S;S;253;;BOM
ID4025;12/03/2015 09:36;Stewart;Cotacao;S;S;188;29.40;BOM
ID4026;12/03/2015 09:36;Dan;Informacao;S;S;;;BOM
ID4027;12/03/2015 09:57;Dan;Cotacao;S;S;;;BOM
ID4028;12/03/2015 09:57;Jim;Informacao;S;S;171;490.00;RUIM
ID4029;12/03/2015 10:01;Jim;Sugestao;S;S;61;18.00;BOM
ID4030;12/03/2015 10:01;Stewart;Cotacao;S;S;208;36.00;BOM
ID4031;12/03/2015 10:03;Stewart;Sugestao;S;S;45;61.50;BOM
ID4032;12/03/2015 10:03;Diane;Cotacao;S;S;296;11.00;BOM
ID4033;12/03/2015 10:09;Martha;Sugestao;S;S;303;;BOM
ID4034;12/03/2015 10:09;Greg;Sugestao;N;N;217;;
ID4035;12/03/2015 10:12;Martha;Sugestao;S;S;126;;BOM
ID4036;12/03/2015 10:12;Joe;RegistroSinistro;N;N;201;;
ID4037;12/03/2015 10:22;Diane;Reclamacao;N;N;307;;
ID4038;12/03/2015 10:22;Jim;Cotacao;S;S;;;RUIM
ID4039;12/03/2015 10:42;Jim;Cotacao;S;S;63;16.80;BOM
ID4040;12/03/2015 10:42;Joe;Cotacao;S;S;268;61.50;BOM
ID4041;12/03/2015 11:12;Diane;Informacao;S;S;180;73.20;BOM
ID4042;12/03/2015 11:12;Diane;Cotacao;S;S;136;1380.00;RUIM
ID4043;12/03/2015 11:13;Diane;Sugestao;S;S;84;12.00;BOM
ID4044;12/03/2015 11:13;Joe;Cotacao;S;S;302;61.50;BOM
ID4045;12/03/2015 11:16;Diane;Reclamacao;S;S;93;22.20;BOM
ID4046;12/03/2015 11:16;Dan;Cotacao;S;S;;;BOM
ID4047;12/03/2015 12:01;Diane;Cotacao;S;S;366;640.00;RUIM
ID4048;12/03/2015 12:01;Becky;Sugestao;N;N;309;;
ID4049;12/03/2015 12:57;Greg;Informacao;S;S;203;;BOM
ID4050;12/03/2015 12:57;Jim;Informacao;S;S;355;17.40;BOM
ID4051;12/03/2015 13:29;Stewart;Informacao;S;S;150;41.00;BOM
ID4052;12/03/2015 13:29;Greg;Cotacao;N;N;;;
ID4053;12/03/2015 14:00;Dan;RegistroSinistro;S;N;178;1070.00;RUIM
ID4054;12/03/2015 14:00;Stewart;Reclamacao;S;S;255;440.00;RUIM
ID4055;12/03/2015 14:18;Joe;Cotacao;S;S;288;1140.00;RUIM
ID4056;12/03/2015 14:18;Martha;Sugestao;S;N;216;67.20;BOM
ID4057;12/03/2015 14:31;Joe;Reclamacao;S;S;220;1300.00;RUIM
ID4058;12/03/2015 14:31;Diane;Reclamacao;N;N;94;;
ID4059;12/03/2015 14:32;Stewart;Reclamacao;S;S;;;BOM
ID4060;12/03/2015 14:32;Joe;Cotacao;S;S;55;46.50;BOM
ID4061;12/03/2015 14:57;Greg;Reclamacao;S;S;70;8.40;BOM
ID4062;12/03/2015 14:57;Jim;Cotacao;S;S;227;550.00;RUIM
ID4063;12/03/2015 16:06;Becky;Cotacao;S;S;;;BOM
ID4064;12/03/2015 16:06;Becky;RegistroSinistro;S;N;100;1600.00;RUIM
ID4065;12/03/2015 16:23;Jim;Cotacao;S;S;251;1220.00;RUIM
ID4066;12/03/2015 16:23;Jim;Informacao;S;S;;;RUIM
ID4067;12/03/2015 17:00;Becky;Reclamacao;S;S;383;480.00;RUIM
ID4068;12/03/2015 17:00;Becky;Sugestao;S;S;318;;BOM
ID4069;12/03/2015 17:11;Dan;Sugestao;S;S;402;50.40;BOM
ID4070;12/03/2015 17:11;Joe;RegistroSinistro;S;S;343;;BOM
ID4071;12/03/2015 17:52;Greg;Reclamacao;S;N;241;2320.00;RUIM
ID4072;12/03/2015 17:52;Joe;Reclamacao;S;S;;;BOM
ID4073;13/03/2015 09:02;Diane;Reclamacao;N;N;164;;
ID4074;13/03/2015 09:02;Martha;Reclamacao;N;N;137;;
ID4075;13/03/2015 09:02;Martha;Reclamacao;S;S;;;RUIM
ID4076;13/03/2015 09:02;Martha;Cotacao;S;S;37;68.40;BOM
ID4077;13/03/2015 09:38;Greg;Reclamacao;S;S;260;;BOM
ID4078;13/03/2015 09:38;Joe;Cotacao;S;S;243;600.00;RUIM
ID4079;13/03/2015 10:49;Joe;Reclamacao;N;N;143;;
ID4080;13/03/2015 10:49;Stewart;Sugestao;S;S;;;RUIM
ID4081;13/03/2015 11:15;Dan;Cotacao;S;S;154;170.00;RUIM
ID4082;13/03/2015 11:15;Becky;Reclamacao;S;S;;;RUIM
ID4083;13/03/2015 11:28;Greg;Cotacao;S;S;;;BOM
ID4084;13/03/2015 11:28;Martha;RegistroSinistro;S;S;408;790.00;RUIM
ID4085;13/03/2015 11:38;Jim;RegistroSinistro;S;S;256;12.00;BOM
ID4086;13/03/2015 11:38;Martha;RegistroSinistro;N;N;;;
ID4087;13/03/2015 11:42;Diane;Sugestao;S;S;;;BOM
ID4088;13/03/2015 11:42;Greg;Informacao;S;N;354;;BOM
ID4089;13/03/2015 13:42;Dan;Informacao;S;S;273;15.00;BOM
ID4090;13/03/2015 13:42;Martha;RegistroSinistro;S;S;90;770.00;RUIM
ID4091;13/03/2015 14:13;Jim;Informacao;S;S;71;;BOM
ID4092;13/03/2015 14:13;Stewart;Cotacao;N;N;290;;
ID4093;13/03/2015 14:18;Martha;Cotacao;S;S;63;17.50;BOM
ID4094;13/03/2015 14:18;Joe;RegistroSinistro;N;N;365;920.00;RUIM
ID4095;13/03/2015 14:38;Jim;Cotacao;S;N;200;51.60;BOM
ID4096;13/03/2015 14:38;Becky;Cotacao;S;S;;;BOM
ID4097;13/03/2015 14:41;Dan;Informacao;S;S;127;30.60;BOM
ID4098;13/03/2015 14:41;Dan;Reclamacao;S;S;;;RUIM
ID4099;13/03/2015 15:00;Becky;Reclamacao;S;S;367;640.00;RUIM
ID4100;13/03/2015 15:00;Becky;Informacao;S;S;116;40.50;BOM
ID4101;13/03/2015 15:02;Stewart;Sugestao;S;S;90;;BOM
ID4102;13/03/2015 15:02;Becky;Informacao;S;S;77;;BOM
ID4103;13/03/2015 15:36;Diane;Reclamacao;S;S;;;RUIM
ID4104;13/03/2015 15:36;Stewart;Reclamacao;S;N;;;BOM
ID4105;13/03/2015 15:38;Stewart;Reclamacao;S;S;215;900.00;RUIM
ID4106;13/03/2015 15:38;Diane;Cotacao;S;S;184;;BOM
ID4107;13/03/2015 15:44;Martha;Cotacao;S;S;181;;BOM
ID4108;13/03/2015 15:44;Greg;RegistroSinistro;S;S;;;RUIM
ID4109;13/03/2015 15:59;Greg;Sugestao;S;S;81;560.00;RUIM
ID4110;13/03/2015 15:59;Martha;Sugestao;S;S;221;;BOM
ID4111;13/03/2015 16:17;Becky;Sugestao;S;S;162;69.60;BOM
ID4112;13/03/2015 16:17;Becky;RegistroSinistro;S;S;143;2100.00;RUIM
ID4113;13/03/2015 16:53;Martha;Cotacao;N;N;394;;
ID4114;13/03/2015 16:53;Martha;Informacao;S;S;;;BOM
ID4115;13/03/2015 17:02;Jim;Reclamacao;S;S;395;12.00;BOM
ID4116;13/03/2015 17:02;Dan;Informacao;S;S;56;18.60;BOM
ID4117;13/03/2015 17:24;Becky;Cotacao;S;S;;;BOM
ID4118;13/03/2015 17:24;Jim;Cotacao;N;N;153;;
ID4119;13/03/2015 17:44;Dan;Informacao;S;S;;;BOM
ID4120;13/03/2015 17:44;Joe;Informacao;N;N;257;;
ID4121;14/03/2015 09:00;Becky;RegistroSinistro;S;S;;;BOM
ID4122;14/03/2015 09:00;Greg;Reclamacao;S;S;368;;BOM
ID4123;14/03/2015 09:20;Becky;Reclamacao;S;S;304;;BOM
ID4124;14/03/2015 09:20;Joe;Reclamacao;N;N;172;;
ID4125;14/03/2015 09:57;Martha;RegistroSinistro;S;S;;;BOM
ID4126;14/03/2015 09:57;Dan;Informacao;S;S;288;;BOM
ID4127;14/03/2015 10:07;Becky;Sugestao;S;S;407;;BOM
ID4128;14/03/2015 10:07;Diane;Informacao;S;S;;;BOM
ID4129;14/03/2015 10:09;Diane;Informacao;S;S;251;1240.00;RUIM
ID4130;14/03/2015 10:09;Diane;Reclamacao;S;S;126;1120.00;RUIM
ID4131;14/03/2015 10:32;Joe;RegistroSinistro;S;N;49;2200.00;RUIM
ID4132;14/03/2015 10:32;Jim;RegistroSinistro;S;S;316;580.00;RUIM
ID4133;14/03/2015 11:09;Diane;Informacao;S;S;293;34.50;BOM
ID4134;14/03/2015 11:09;Martha;RegistroSinistro;S;S;111;59.40;BOM
ID4135;14/03/2015 11:25;Jim;Informacao;S;S;;;RUIM
ID4136;14/03/2015 11:25;Jim;Cotacao;S;N;71;36.60;BOM
ID4137;14/03/2015 11:36;Diane;Cotacao;S;S;276;750.00;RUIM
ID4138;14/03/2015 11:36;Jim;Sugestao;N;N;159;;
ID4139;14/03/2015 11:52;Jim;Informacao;S;S;401;;BOM
ID4140;14/03/2015 11:52;Jim;Reclamacao;S;S;221;410.00;RUIM
ID4141;14/03/2015 13:00;Dan;Sugestao;S;S;243;820.00;RUIM
ID4142;14/03/2015 13:00;Jim;Informacao;S;S;260;74.40;BOM
ID4143;14/03/2015 13:09;Joe;Sugestao;S;S;;;BOM
ID4144;14/03/2015 13:09;Dan;RegistroSinistro;S;S;304;23.40;BOM
ID4145;14/03/2015 13:16;Dan;Cotacao;N;N;224;;
ID4146;14/03/2015 13:16;Martha;Sugestao;S;S;396;;BOM
ID4147;14/03/2015 13:24;Jim;Cotacao;S;S;39;36.50;BOM
ID4148;14/03/2015 13:24;Becky;Cotacao;N;N;278;;
ID4149;14/03/2015 13:40;Jim;Reclamacao;S;N;;;BOM
ID4150;14/03/2015 13:40;Jim;RegistroSinistro;N;N;172;;
ID4151;14/03/2015 13:46;Diane;Informacao;N;N;123;;
ID4152;14/03/2015 13:46;Jim;Reclamacao;S;S;159;73.80;BOM
ID4153;14/03/2015 14:03;Martha;Cotacao;S;S;277;;BOM
ID4154;14/03/2015 14:03;Jim;Reclamacao;S;S;253;170.00;RUIM
ID4155;14/03/2015 14:25;Jim;Reclamacao;S;S;279;1500.00;RUIM
ID4156;14/03/2015 14:25;Dan;Reclamacao;N;N;105;;
ID4157;14/03/2015 14:39;Becky;Reclamacao;N;N;200;;
ID4158;14/03/2015 14:39;Martha;RegistroSinistro;S;S;121;1940.00;RUIM
ID4159;14/03/2015 15:17;Greg;Informacao;S;S;178;61.20;BOM
ID4160;14/03/2015 15:17;Diane;Informacao;S;S;400;13.00;BOM
ID4161;14/03/2015 15:27;Diane;Sugestao;S;S;143;;BOM
ID4162;14/03/2015 15:27;Diane;RegistroSinistro;S;S;343;1040.00;RUIM
ID4163;14/03/2015 15:43;Jim;Cotacao;S;S;184;7.80;BOM
ID4164;14/03/2015 15:43;Dan;RegistroSinistro;S;N;;;BOM
ID4165;14/03/2015 16:36;Greg;Informacao;N;N;;;
ID4166;14/03/2015 16:36;Diane;Cotacao;S;S;249;1960.00;RUIM
ID4167;14/03/2015 16:36;Dan;RegistroSinistro;S;S;193;;BOM
ID4168;14/03/2015 16:36;Dan;Informacao;S;S;381;;BOM
ID4169;14/03/2015 17:57;Joe;Reclamacao;N;N;149;;
ID4170;14/03/2015 17:57;Dan;RegistroSinistro;N;N;188;;
ID4171;15/03/2015 09:08;Dan;Reclamacao;N;N;159;;
ID4172;15/03/2015 09:08;Greg;RegistroSinistro;S;S;;;RUIM
ID4173;15/03/2015 09:30;Martha;RegistroSinistro;S;S;264;700.00;RUIM
ID4174;15/03/2015 09:30;Becky;RegistroSinistro;S;S;324;60.00;BOM
ID4175;15/03/2015 09:44;Martha;Cotacao;S;S;;;BOM
ID4176;15/03/2015 09:44;Dan;RegistroSinistro;S;N;333;;BOM
ID4177;15/03/2015 10:00;Greg;Sugestao;S;S;373;18.50;BOM
ID4178;15/03/2015 10:00;Dan;Informacao;S;S;350;7.80;BOM
ID4179;15/03/2015 10:09;Jim;Reclamacao;S;S;305;1220.00;RUIM
ID4180;15/03/2015 10:09;Jim;Cotacao;S;S;;;BOM
ID4181;15/03/2015 10:13;Martha;Informacao;S;S;137;;BOM
ID4182;15/03/2015 10:13;Stewart;Cotacao;S;S;177;;BOM
ID4183;15/03/2015 11:06;Stewart;Informacao;S;S;211;520.00;RUIM
ID4184;15/03/2015 11:06;Stewart;Cotacao;S;S;;;RUIM
ID4185;15/03/2015 11:09;Jim;RegistroSinistro;S;S;244;16.20;BOM
ID4186;15/03/2015 11:09;Becky;RegistroSinistro;N;N;357;;
ID4187;15/03/2015 11:58;Jim;Informacao;N;N;150;;
ID4188;15/03/2015 11:58;Diane;Reclamacao;S;S;;;RUIM
ID4189;15/03/2015 12:10;Greg;Sugestao;S;S;379;240.00;RUIM
ID4190;15/03/2015 12:10;Jim;Sugestao;N;N;234;;
ID4191;15/03/2015 12:28;Becky;Reclamacao;S;S;192;;BOM
ID4192;15/03/2015 12:28;Joe;Sugestao;S;S;;;BOM
ID4193;15/03/2015 13:07;Becky;Informacao;N;N;109;;
ID4194;15/03/2015 13:07;Greg;Reclamacao;S;S;51;230.00;RUIM
ID4195;15/03/2015 13:33;Martha;Informacao;S;S;74;25.50;BOM
ID4196;15/03/2015 13:33;Dan;Reclamacao;S;S;114;810.00;RUIM
ID4197;15/03/2015 13:52;Jim;Informacao;S;S;230;;BOM
ID4198;15/03/2015 13:52;Stewart;Sugestao;N;N;83;;
ID4199;15/03/2015 14:09;Jim;Informacao;S;S;419;;BOM
ID4200;15/03/2015 14:09;Stewart;RegistroSinistro;S;S;394;;BOM
ID4201;15/03/2015 14:26;Diane;Cotacao;S;S;381;24.50;BOM
ID4202;15/03/2015 14:26;Dan;Reclamacao;S;S;352;42.00;BOM
ID4203;15/03/2015 15:51;Martha;Cotacao;S;S;;;BOM
ID4204;15/03/2015 15:51;Diane;Reclamacao;S;S;264;1000.00;RUIM
ID4205;15/03/2015 16:04;Becky;Sugestao;S;S;248;27.50;BOM
ID4206;15/03/2015 16:04;Dan;Informacao;S;N;273;780.00;RUIM
ID4207;15/03/2015 16:27;Greg;Cotacao;S;S;286;46.50;BOM
ID4208;15/03/2015 16:27;Joe;RegistroSinistro;S;S;42;260.00;RUIM
ID4209;15/03/2015 17:05;Becky;RegistroSinistro;S;S;316;1640.00;RUIM
ID4210;15/03/2015 17:05;Jim;Cotacao;N;N;;;
ID4211;15/03/2015 17:11;Greg;Sugestao;N;N;250;;
ID4212;15/03/2015 17:11;Greg;Reclamacao;S;S;394;440.00;RUIM
ID4213;15/03/2015 17:18;Joe;Reclamacao;S;S;369;1010.00;RUIM
ID4214;15/03/2015 17:18;Dan;Cotacao;S;S;358;43.20;BOM
ID4215;15/03/2015 17:28;Diane;Informacao;S;S;293;;BOM
ID4216;15/03/2015 17:28;Diane;Sugestao;S;N;316;20.00;BOM
ID4217;15/03/2015 17:32;Becky;Reclamacao;S;S;99;1210.00;RUIM
ID4218;15/03/2015 17:32;Dan;Cotacao;S;S;419;;BOM
ID4219;15/03/2015 17:47;Greg;Reclamacao;S;S;;;RUIM
ID4220;15/03/2015 17:47;Jim;Cotacao;N;N;71;;
ID4221;16/03/2015 09:11;Joe;Cotacao;S;N;397;1120.00;RUIM
ID4222;16/03/2015 09:11;Joe;Reclamacao;S;N;353;1200.00;RUIM
ID4223;16/03/2015 09:46;Stewart;RegistroSinistro;S;S;109;360.00;RUIM
ID4224;16/03/2015 09:46;Greg;RegistroSinistro;S;S;180;67.80;BOM
ID4225;16/03/2015 10:09;Dan;Reclamacao;S;S;360;;BOM
ID4226;16/03/2015 10:09;Joe;RegistroSinistro;S;S;149;650.00;RUIM
ID4227;16/03/2015 10:10;Dan;RegistroSinistro;S;S;;;RUIM
ID4228;16/03/2015 10:10;Greg;Sugestao;S;S;252;;BOM
ID4229;16/03/2015 10:23;Martha;Informacao;N;N;252;;
ID4230;16/03/2015 10:23;Greg;RegistroSinistro;S;S;124;320.00;RUIM
ID4231;16/03/2015 10:23;Dan;Reclamacao;N;N;297;;
ID4232;16/03/2015 10:23;Joe;RegistroSinistro;N;N;273;;
ID4233;16/03/2015 10:35;Martha;RegistroSinistro;N;N;;;
ID4234;16/03/2015 10:35;Jim;Reclamacao;S;S;37;2180.00;RUIM
ID4235;16/03/2015 11:12;Becky;Cotacao;N;N;;;
ID4236;16/03/2015 11:12;Dan;RegistroSinistro;N;N;252;;
ID4237;16/03/2015 11:44;Stewart;Cotacao;S;S;;;BOM
ID4238;16/03/2015 11:44;Stewart;RegistroSinistro;S;S;314;;BOM
ID4239;16/03/2015 12:21;Diane;Cotacao;S;S;417;6.00;BOM
ID4240;16/03/2015 12:21;Greg;Sugestao;S;S;297;460.00;RUIM
ID4241;16/03/2015 12:43;Jim;RegistroSinistro;S;S;278;1080.00;RUIM
ID4242;16/03/2015 12:43;Stewart;RegistroSinistro;S;S;271;;BOM
ID4243;16/03/2015 12:48;Greg;Informacao;S;S;224;;BOM
ID4244;16/03/2015 12:48;Greg;Sugestao;S;S;107;39.50;BOM
ID4245;16/03/2015 13:04;Diane;RegistroSinistro;S;S;;;BOM
ID4246;16/03/2015 13:04;Joe;RegistroSinistro;N;N;414;;
ID4247;16/03/2015 13:16;Stewart;Cotacao;S;S;264;30.50;BOM
ID4248;16/03/2015 13:16;Diane;Reclamacao;S;S;87;1180.00;RUIM
ID4249;16/03/2015 13:29;Diane;Sugestao;S;S;287;38.00;BOM
ID4250;16/03/2015 13:29;Stewart;Cotacao;S;S;;;BOM
ID4251;16/03/2015 13:32;Martha;Informacao;N;N;;;
ID4252;16/03/2015 13:32;Dan;Sugestao;S;S;102;;BOM
ID4253;16/03/2015 13:56;Greg;Cotacao;N;N;;;
ID4254;16/03/2015 13:56;Dan;Informacao;S;N;392;1240.00;RUIM
ID4255;16/03/2015 14:09;Jim;Informacao;S;S;112;63.60;BOM
ID4256;16/03/2015 14:09;Joe;RegistroSinistro;S;S;251;560.00;RUIM
ID4257;16/03/2015 14:13;Becky;RegistroSinistro;S;S;267;890.00;RUIM
ID4258;16/03/2015 14:13;Stewart;Reclamacao;S;S;252;750.00;RUIM
ID4259;16/03/2015 14:13;Becky;Informacao;S;S;159;23.50;BOM
ID4260;16/03/2015 14:13;Jim;Sugestao;S;S;80;66.60;BOM
ID4261;16/03/2015 14:25;Martha;Reclamacao;S;S;156;;BOM
ID4262;16/03/2015 14:25;Jim;RegistroSinistro;S;S;297;;BOM
ID4263;16/03/2015 14:34;Jim;RegistroSinistro;S;S;82;;BOM
ID4264;16/03/2015 14:34;Dan;Sugestao;S;S;246;;BOM
ID4265;16/03/2015 15:21;Jim;Reclamacao;S;S;63;35.40;BOM
ID4266;16/03/2015 15:21;Jim;Cotacao;S;S;411;21.60;BOM
ID4267;16/03/2015 15:40;Joe;Informacao;S;N;204;1160.00;RUIM
ID4268;16/03/2015 15:40;Martha;Informacao;N;N;107;;
ID4269;16/03/2015 15:43;Martha;Sugestao;S;S;102;;BOM
ID4270;16/03/2015 15:43;Joe;Informacao;S;S;284;60.60;BOM
ID4271;16/03/2015 16:00;Diane;Sugestao;N;N;99;;
ID4272;16/03/2015 16:00;Joe;Informacao;S;N;254;1620.00;RUIM
ID4273;16/03/2015 16:13;Becky;Informacao;S;N;;;BOM
ID4274;16/03/2015 16:13;Stewart;Informacao;S;S;;;BOM
ID4275;16/03/2015 16:36;Greg;Informacao;S;S;339;43.20;BOM
ID4276;16/03/2015 16:36;Joe;Sugestao;S;S;67;;BOM
ID4277;16/03/2015 17:09;Dan;Sugestao;S;N;30;18.60;BOM
ID4278;16/03/2015 17:09;Diane;Reclamacao;S;S;187;800.00;RUIM
ID4279;16/03/2015 17:49;Martha;Informacao;S;S;;;RUIM
ID4280;16/03/2015 17:49;Jim;Informacao;N;N;50;;
ID4281;17/03/2015 09:05;Stewart;Sugestao;S;N;261;68.40;BOM
ID4282;17/03/2015 09:05;Dan;RegistroSinistro;S;S;175;9.60;BOM
ID4283;17/03/2015 09:43;Jim;Cotacao;S;S;;;BOM
ID4284;17/03/2015 09:43;Greg;Reclamacao;S;S;311;600.00;RUIM
ID4285;17/03/2015 10:59;Becky;Cotacao;S;S;;;RUIM
ID4286;17/03/2015 10:59;Jim;Cotacao;S;S;374;;BOM
ID4287;17/03/2015 11:25;Martha;RegistroSinistro;S;S;399;13.80;BOM
ID4288;17/03/2015 11:25;Martha;Cotacao;N;N;118;;
ID4289;17/03/2015 11:44;Jim;Reclamacao;S;S;;;BOM
ID4290;17/03/2015 11:44;Dan;Informacao;S;S;280;;BOM
ID4291;17/03/2015 12:43;Diane;Informacao;S;S;;;BOM
ID4292;17/03/2015 12:43;Dan;Reclamacao;N;N;185;;
ID4293;17/03/2015 13:01;Martha;Sugestao;S;S;;;RUIM
ID4294;17/03/2015 13:01;Diane;RegistroSinistro;S;S;191;440.00;RUIM
ID4295;17/03/2015 13:24;Joe;RegistroSinistro;N;N;;;
ID4296;17/03/2015 13:24;Martha;RegistroSinistro;S;S;351;49.80;BOM
ID4297;17/03/2015 13:58;Martha;Sugestao;S;S;329;1560.00;RUIM
ID4298;17/03/2015 13:58;Diane;Cotacao;S;S;;;BOM
ID4299;17/03/2015 14:00;Becky;Sugestao;N;N;138;;
ID4300;17/03/2015 14:00;Martha;Cotacao;N;N;363;;
ID4301;17/03/2015 14:19;Greg;Sugestao;S;S;;;BOM
ID4302;17/03/2015 14:19;Joe;RegistroSinistro;S;N;100;420.00;RUIM
ID4303;17/03/2015 14:21;Martha;RegistroSinistro;N;N;343;;
ID4304;17/03/2015 14:21;Dan;Sugestao;S;S;87;19.00;BOM
ID4305;17/03/2015 15:17;Jim;Cotacao;S;S;143;15.00;BOM
ID4306;17/03/2015 15:17;Diane;RegistroSinistro;S;S;;;BOM
ID4307;17/03/2015 15:47;Martha;Sugestao;S;S;145;;BOM
ID4308;17/03/2015 15:47;Jim;RegistroSinistro;S;N;;;RUIM
ID4309;17/03/2015 16:20;Diane;Informacao;S;S;105;11.00;BOM
ID4310;17/03/2015 16:20;Dan;RegistroSinistro;N;N;;;
ID4311;17/03/2015 16:22;Martha;RegistroSinistro;S;S;381;50.40;BOM
ID4312;17/03/2015 16:22;Jim;Sugestao;S;N;;;RUIM
ID4313;17/03/2015 16:42;Joe;Informacao;N;N;391;;
ID4314;17/03/2015 16:42;Martha;Sugestao;S;S;301;13.20;BOM
ID4315;17/03/2015 16:46;Becky;RegistroSinistro;S;S;;;BOM
ID4316;17/03/2015 16:46;Diane;Informacao;S;S;358;1000.00;RUIM
ID4317;17/03/2015 16:52;Jim;Cotacao;N;N;270;;
ID4318;17/03/2015 16:52;Greg;Reclamacao;N;N;297;;
ID4319;17/03/2015 17:12;Greg;RegistroSinistro;S;S;130;16.20;BOM
